Experiment of CPU usage start time:  Sun Sep 6 02:28:51 UTC 2020
Linux 4.15.0-101-generic (obelix53.cs.umass.edu) 	09/06/20 	_x86_64_	(32 CPU)

02:28:51        CPU     %user     %nice   %system   %iowait    %steal     %idle
02:28:54        all     24.89      0.00      0.19      0.00      0.00     74.92
02:28:54          0     99.67      0.00      0.33      0.00      0.00      0.00
02:28:54          1     99.67      0.00      0.33      0.00      0.00      0.00
02:28:54          2     99.67      0.00      0.33      0.00      0.00      0.00
02:28:54          3     99.00      0.00      1.00      0.00      0.00      0.00
02:28:54          4    100.00      0.00      0.00      0.00      0.00      0.00
02:28:54          5     99.00      0.00      0.66      0.00      0.00      0.00
02:28:54          6     99.00      0.00      1.00      0.00      0.00      0.00
02:28:54          7     99.67      0.00      0.33      0.00      0.00      0.00
02:28:54          8      0.00      0.00      1.00      0.00      0.00     99.00
02:28:54          9      0.00      0.00      0.00      0.00      0.00    100.00
02:28:54         10      0.00      0.00      0.00      0.00      0.00    100.00
02:28:54         11      0.00      0.00      0.00      0.00      0.00    100.00
02:28:54         12      0.00      0.00      0.33      0.00      0.00     99.67
02:28:54         13      0.00      0.00      0.00      0.00      0.00    100.00
02:28:54         14      0.00      0.00      0.33      0.00      0.00     99.67
02:28:54         15      0.00      0.00      0.00      0.00      0.00    100.00
02:28:54         16      0.00      0.00      0.00      0.00      0.00    100.00
02:28:54         17      0.00      0.00      0.00      0.00      0.00    100.00
02:28:54         18      0.00      0.00      0.00      0.00      0.00    100.00
02:28:54         19      0.00      0.00      0.00      0.00      0.00    100.00
02:28:54         20      0.00      0.00      0.00      0.00      0.00    100.00
02:28:54         21      0.00      0.00      0.00      0.00      0.00    100.00
02:28:54         22      0.00      0.00      0.00      0.00      0.00    100.00
02:28:54         23      0.00      0.00      0.00      0.00      0.00    100.00
02:28:54         24      0.00      0.00      0.00      0.00      0.00    100.00
02:28:54         25      0.00      0.00      0.00      0.00      0.00    100.00
02:28:54         26      0.33      0.00      0.00      0.00      0.00     99.67
02:28:54         27      0.00      0.00      0.00      0.00      0.00    100.00
02:28:54         28      0.00      0.00      0.00      0.00      0.00    100.00
02:28:54         29      0.00      0.00      0.00      0.00      0.00    100.00
02:28:54         30      0.33      0.00      0.67      0.00      0.00     99.00
02:28:54         31      0.00      0.00      0.00      0.00      0.00    100.00

02:28:54        CPU     %user     %nice   %system   %iowait    %steal     %idle
02:28:57        all     25.34      0.00      0.69      0.00      0.00     73.98
02:28:57          0    100.00      0.00      0.00      0.00      0.00      0.00
02:28:57          1     99.33      0.00      0.67      0.00      0.00      0.00
02:28:57          2     99.67      0.00      0.33      0.00      0.00      0.00
02:28:57          3     99.33      0.00      0.67      0.00      0.00      0.00
02:28:57          4     99.67      0.00      0.33      0.00      0.00      0.00
02:28:57          5     99.00      0.00      1.00      0.00      0.00      0.00
02:28:57          6     99.67      0.00      0.33      0.00      0.00      0.00
02:28:57          7     99.33      0.00      0.67      0.00      0.00      0.00
02:28:57          8      0.00      0.00      5.73      0.00      0.00     94.27
02:28:57          9      0.33      0.00      1.32      0.00      0.00     98.35
02:28:57         10      0.00      0.00      2.30      0.00      0.00     97.70
02:28:57         11      1.67      0.00      0.67      0.00      0.00     97.67
02:28:57         12      0.00      0.00      0.66      0.00      0.00     99.34
02:28:57         13      8.36      0.00      2.68      0.00      0.00     88.96
02:28:57         14      0.33      0.00      0.00      0.00      0.00     99.67
02:28:57         15      0.00      0.00      0.00      0.00      0.00    100.00
02:28:57         16      0.34      0.00      0.00      0.00      0.00     99.66
02:28:57         17      0.00      0.00      0.00      0.00      0.00    100.00
02:28:57         18      0.00      0.00      0.00      0.00      0.00    100.00
02:28:57         19      0.00      0.00      0.00      0.00      0.00    100.00
02:28:57         20      0.66      0.00      0.33      0.00      0.00     99.00
02:28:57         21      0.00      0.00      0.00      0.00      0.00    100.00
02:28:57         22      0.00      0.00      0.00      0.00      0.00    100.00
02:28:57         23      0.00      0.00      0.00      0.00      0.00    100.00
02:28:57         24      1.34      0.00      0.34      0.00      0.00     98.32
02:28:57         25      0.00      0.00      0.33      0.00      0.00     99.67
02:28:57         26      0.67      0.00      1.00      0.00      0.00     98.33
02:28:57         27      1.01      0.00      0.34      0.00      0.00     98.66
02:28:57         28      0.00      0.00      0.33      0.00      0.00     99.67
02:28:57         29      0.00      0.00      0.33      0.00      0.00     99.67
02:28:57         30      0.33      0.00      0.67      0.00      0.00     99.00
02:28:57         31      0.33      0.00      0.00      0.00      0.00     99.67

02:28:57        CPU     %user     %nice   %system   %iowait    %steal     %idle
02:29:00        all     24.76      0.00      0.30      0.00      0.00     74.94
02:29:00          0     99.33      0.00      0.67      0.00      0.00      0.00
02:29:00          1     99.00      0.00      1.00      0.00      0.00      0.00
02:29:00          2     99.34      0.00      0.66      0.00      0.00      0.00
02:29:00          3     98.33      0.00      1.67      0.00      0.00      0.00
02:29:00          4     99.34      0.00      0.66      0.00      0.00      0.00
02:29:00          5     99.00      0.00      0.67      0.00      0.00      0.00
02:29:00          6     98.67      0.00      1.33      0.00      0.00      0.00
02:29:00          7     98.00      0.00      1.67      0.00      0.00      0.00
02:29:00          8      0.00      0.00      0.34      0.00      0.00     99.66
02:29:00          9      0.00      0.00      0.00      0.00      0.00    100.00
02:29:00         10      0.00      0.00      0.00      0.00      0.00    100.00
02:29:00         11      0.00      0.00      0.00      0.00      0.00    100.00
02:29:00         12      0.00      0.00      0.00      0.00      0.00    100.00
02:29:00         13      0.00      0.00      0.00      0.00      0.00    100.00
02:29:00         14      0.00      0.00      0.00      0.00      0.00    100.00
02:29:00         15      0.00      0.00      0.00      0.00      0.00    100.00
02:29:00         16      0.00      0.00      0.00      0.00      0.00    100.00
02:29:00         17      0.00      0.00      0.00      0.00      0.00    100.00
02:29:00         18      0.00      0.00      0.00      0.00      0.00    100.00
02:29:00         19      0.00      0.00      0.00      0.00      0.00    100.00
02:29:00         20      0.00      0.00      0.00      0.00      0.00    100.00
02:29:00         21      0.00      0.00      0.00      0.00      0.00    100.00
02:29:00         22      0.00      0.00      0.00      0.00      0.00    100.00
02:29:00         23      0.00      0.00      0.00      0.00      0.00    100.00
02:29:00         24      0.00      0.00      0.00      0.00      0.00    100.00
02:29:00         25      0.00      0.00      0.00      0.00      0.00    100.00
02:29:00         26      0.00      0.00      0.00      0.00      0.00    100.00
02:29:00         27      0.00      0.00      0.00      0.00      0.00    100.00
02:29:00         28      0.00      0.00      0.00      0.00      0.00    100.00
02:29:00         29      0.00      0.00      0.00      0.00      0.00    100.00
02:29:00         30      0.67      0.00      0.33      0.00      0.00     99.00
02:29:00         31      0.00      0.00      0.00      0.00      0.00    100.00

02:29:00        CPU     %user     %nice   %system   %iowait    %steal     %idle
02:29:03        all     25.01      0.00      0.23      0.00      0.00     74.76
02:29:03          0     99.34      0.00      0.66      0.00      0.00      0.00
02:29:03          1     99.67      0.00      0.33      0.00      0.00      0.00
02:29:03          2    100.00      0.00      0.00      0.00      0.00      0.00
02:29:03          3    100.00      0.00      0.00      0.00      0.00      0.00
02:29:03          4    100.00      0.00      0.00      0.00      0.00      0.00
02:29:03          5     99.67      0.00      0.33      0.00      0.00      0.00
02:29:03          6     99.67      0.00      0.33      0.00      0.00      0.00
02:29:03          7     99.67      0.00      0.33      0.00      0.00      0.00
02:29:03          8      0.00      0.00      2.94      0.00      0.00     97.06
02:29:03          9      0.00      0.00      0.00      0.00      0.00    100.00
02:29:03         10      0.00      0.00      0.33      0.00      0.00     99.67
02:29:03         11      0.00      0.00      0.00      0.00      0.00    100.00
