Experiment of CPU usage start time:  Sat Sep 5 18:47:13 UTC 2020
Linux 4.15.0-101-generic (obelix53.cs.umass.edu) 	09/05/20 	_x86_64_	(32 CPU)

18:47:13        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:47:16        all     24.79      0.00      0.25      0.00      0.00     74.96
18:47:16          0     99.34      0.00      0.33      0.00      0.00      0.33
18:47:16          1     99.00      0.00      0.67      0.00      0.00      0.33
18:47:16          2     99.00      0.00      0.67      0.00      0.00      0.33
18:47:16          3     99.33      0.00      0.67      0.00      0.00      0.00
18:47:16          4     99.00      0.00      0.33      0.00      0.00      0.33
18:47:16          5     98.67      0.00      1.00      0.00      0.00      0.33
18:47:16          6     98.67      0.00      0.66      0.00      0.00      0.66
18:47:16          7     98.66      0.00      1.00      0.00      0.00      0.33
18:47:16          8      0.00      0.00      1.34      0.00      0.00     98.66
18:47:16          9      0.00      0.00      0.00      0.00      0.00    100.00
18:47:16         10      0.00      0.00      0.00      0.00      0.00    100.00
18:47:16         11      0.00      0.00      0.00      0.00      0.00    100.00
18:47:16         12      0.00      0.00      0.33      0.00      0.00     99.67
18:47:16         13      0.00      0.00      0.00      0.00      0.00    100.00
18:47:16         14      0.00      0.00      0.00      0.00      0.00    100.00
18:47:16         15      0.00      0.00      0.00      0.00      0.00    100.00
18:47:16         16      0.00      0.00      0.68      0.00      0.00     99.32
18:47:16         17      0.00      0.00      0.00      0.00      0.00    100.00
18:47:16         18      0.00      0.00      0.00      0.00      0.00    100.00
18:47:16         19      0.00      0.00      0.00      0.00      0.00    100.00
18:47:16         20      0.00      0.00      0.00      0.00      0.00    100.00
18:47:16         21      0.00      0.00      0.00      0.00      0.00    100.00
18:47:16         22      0.00      0.00      0.00      0.00      0.00    100.00
18:47:16         23      0.00      0.00      0.00      0.00      0.00    100.00
18:47:16         24      0.00      0.00      0.00      0.00      0.00    100.00
18:47:16         25      0.00      0.00      0.00      0.00      0.00    100.00
18:47:16         26      0.34      0.00      0.00      0.00      0.00     99.66
18:47:16         27      0.00      0.00      0.00      0.00      0.00    100.00
18:47:16         28      0.00      0.00      0.00      0.00      0.00    100.00
18:47:16         29      0.00      0.00      0.00      0.00      0.00    100.00
18:47:16         30      0.00      0.00      0.33      0.00      0.00     99.67
18:47:16         31      0.00      0.00      0.00      0.00      0.00    100.00

18:47:16        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:47:19        all     25.24      0.00      0.88      0.00      0.00     73.87
18:47:19          0     98.33      0.00      0.67      0.00      0.00      1.00
18:47:19          1     98.67      0.00      1.00      0.00      0.00      0.33
18:47:19          2     99.00      0.00      0.66      0.00      0.00      0.33
18:47:19          3     98.33      0.00      1.34      0.00      0.00      0.33
18:47:19          4     99.67      0.00      0.33      0.00      0.00      0.00
18:47:19          5     98.67      0.00      1.00      0.00      0.00      0.33
18:47:19          6     99.67      0.00      0.33      0.00      0.00      0.00
18:47:19          7     97.67      0.00      1.33      0.00      0.00      1.00
18:47:19          8      0.66      0.00      2.65      0.00      0.00     96.69
18:47:19          9      0.32      0.00      3.57      0.00      0.00     96.10
18:47:19         10      1.31      0.00      2.94      0.00      0.00     95.75
18:47:19         11      0.00      0.00      1.97      0.00      0.00     98.03
18:47:19         12      0.00      0.00      0.33      0.00      0.00     99.67
18:47:19         13      1.00      0.00      0.67      0.00      0.00     98.33
18:47:19         14      0.00      0.00      0.67      0.00      0.00     99.33
18:47:19         15      0.00      0.00      0.33      0.00      0.00     99.67
18:47:19         16      0.67      0.00      1.67      0.00      0.00     97.66
18:47:19         17      0.00      0.00      0.00      0.00      0.00    100.00
18:47:19         18      2.33      0.00      0.33      0.00      0.00     97.34
18:47:19         19      0.67      0.00      0.00      0.33      0.00     99.00
18:47:19         20      0.33      0.00      0.33      0.00      0.00     99.34
18:47:19         21      0.00      0.00      0.00      0.00      0.00    100.00
18:47:19         22      0.00      0.00      0.00      0.00      0.00    100.00
18:47:19         23      0.00      0.00      0.00      0.00      0.00    100.00
18:47:19         24      0.33      0.00      0.33      0.00      0.00     99.34
18:47:19         25      0.00      0.00      0.33      0.00      0.00     99.67
18:47:19         26      0.00      0.00      1.01      0.00      0.00     98.99
18:47:19         27      0.33      0.00      0.33      0.00      0.00     99.33
18:47:19         28      0.33      0.00      0.00      0.00      0.00     99.67
18:47:19         29      3.65      0.00      1.33      0.00      0.00     95.02
18:47:19         30      1.33      0.00      0.33      0.00      0.00     98.33
18:47:19         31      6.33      0.00      1.67      0.00      0.00     92.00

18:47:19        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:47:22        all     24.59      0.00      0.23      0.00      0.00     75.18
18:47:22          0     99.33      0.00      0.00      0.00      0.00      0.67
18:47:22          1     97.67      0.00      0.33      0.00      0.00      2.00
18:47:22          2     97.67      0.00      0.67      0.00      0.00      1.67
18:47:22          3     99.00      0.00      0.33      0.00      0.00      0.66
18:47:22          4     98.66      0.00      0.34      0.00      0.00      1.01
18:47:22          5     98.67      0.00      0.67      0.00      0.00      0.67
18:47:22          6     97.33      0.00      0.33      0.00      0.00      2.33
18:47:22          7     97.67      0.00      1.00      0.00      0.00      1.33
