Experiment of CPU usage start time:  Sat Sep 5 04:03:47 UTC 2020
Linux 4.15.0-101-generic (obelix53.cs.umass.edu) 	09/05/20 	_x86_64_	(32 CPU)

04:03:47        CPU     %user     %nice   %system   %iowait    %steal     %idle
04:03:50        all     72.54      0.00      1.73      0.00      0.00     25.73
04:03:50          0     84.25      0.00      1.71      0.00      0.00     14.04
04:03:50          1     85.23      0.00      2.35      0.00      0.00     12.42
04:03:50          2     87.92      0.00      1.34      0.00      0.00     10.74
04:03:50          3     33.68      0.00      1.74      0.00      0.00     64.58
04:03:50          4     80.20      0.00      2.39      0.00      0.00     17.41
04:03:50          5     79.66      0.00      2.03      0.00      0.00     18.31
04:03:50          6     54.14      0.00      2.07      0.00      0.00     43.45
04:03:50          7     87.84      0.00      2.03      0.00      0.00      9.80
04:03:50          8     46.85      0.00      0.70      0.00      0.00     52.45
04:03:50          9     67.35      0.00      1.70      0.00      0.00     30.95
04:03:50         10     82.77      0.00      1.35      0.00      0.00     15.88
04:03:50         11     82.09      0.00      2.36      0.00      0.00     15.54
04:03:50         12     56.46      0.00      1.70      0.00      0.00     41.50
04:03:50         13     77.10      0.00      2.36      0.00      0.00     20.20
04:03:50         14     84.80      0.00      2.03      0.00      0.00     13.18
04:03:50         15     74.40      0.00      1.37      0.00      0.00     24.23
04:03:50         16     74.06      0.00      3.07      0.00      0.00     22.87
04:03:50         17     44.56      0.00      0.35      0.00      0.00     55.09
04:03:50         18     66.55      0.00      1.71      0.00      0.00     31.40
04:03:50         19     83.62      0.00      1.37      0.00      0.00     15.02
04:03:50         20     76.01      0.00      2.36      0.00      0.00     21.62
04:03:50         21     85.91      0.00      0.67      0.00      0.00     13.42
04:03:50         22     84.18      0.00      1.35      0.00      0.00     14.48
04:03:50         23     37.33      0.00      1.71      0.00      0.00     60.96
04:03:50         24     44.25      0.00      1.74      0.00      0.00     54.01
04:03:50         25     72.58      0.00      1.67      0.00      0.00     25.75
04:03:50         26     77.29      0.00      2.71      0.00      0.00     20.00
04:03:50         27     67.46      0.00      1.36      0.00      0.00     30.85
04:03:50         28     81.33      0.00      1.67      0.00      0.00     17.00
04:03:50         29     84.46      0.00      2.36      0.00      0.00     13.18
04:03:50         30     85.52      0.00      1.35      0.00      0.00     12.79
04:03:50         31     83.89      0.00      1.01      0.00      0.00     15.10

04:03:50        CPU     %user     %nice   %system   %iowait    %steal     %idle
04:03:53        all     72.73      0.00      2.37      0.00      0.00     24.89
04:03:53          0     80.74      0.00      2.03      0.00      0.00     17.23
04:03:53          1     81.48      0.00      1.35      0.00      0.00     17.17
04:03:53          2     80.94      0.00      1.67      0.00      0.00     17.39
04:03:53          3     78.72      0.00      2.70      0.00      0.00     18.58
04:03:53          4     76.17      0.00      1.34      0.00      0.00     22.48
04:03:53          5     67.12      0.00      2.40      0.00      0.00     30.48
04:03:53          6     65.65      0.00      2.72      0.00      0.00     31.63
04:03:53          7     79.80      0.00      2.69      0.00      0.00     17.51
04:03:53          8     56.76      0.00      2.36      0.00      0.00     40.88
04:03:53          9     82.15      0.00      1.35      0.00      0.00     16.50
04:03:53         10     74.83      0.00      2.35      0.00      0.00     22.82
04:03:53         11     78.60      0.00      1.67      0.00      0.00     19.73
04:03:53         12     68.23      0.00      2.34      0.00      0.00     29.43
04:03:53         13     72.20      0.00      2.37      0.00      0.00     25.42
04:03:53         14     74.06      0.00      2.05      0.00      0.00     23.89
04:03:53         15     54.55      0.00      1.35      0.00      0.00     44.11
04:03:53         16     76.95      0.00      2.37      0.00      0.00     20.68
04:03:53         17     77.18      0.00      1.34      0.00      0.00     21.48
04:03:53         18     71.53      0.00      1.69      0.00      0.00     26.78
04:03:53         19     59.73      0.00      3.02      0.00      0.00     37.25
04:03:53         20     62.12      0.00      1.37      0.00      0.00     36.52
04:03:53         21     81.54      0.00      1.68      0.00      0.00     16.78
04:03:53         22     77.26      0.00      2.68      0.00      0.00     20.07
04:03:53         23     70.95      0.00      2.70      0.00      0.00     26.35
04:03:53         24     53.67      0.00      6.33      0.00      0.00     40.00
04:03:53         25     67.22      0.00      1.34      0.00      0.00     31.44
04:03:53         26     54.33      0.00      4.50      0.00      0.00     41.18
04:03:53         27     71.04      0.00      2.69      0.00      0.00     26.26
04:03:53         28     85.19      0.00      2.36      0.00      0.00     12.46
04:03:53         29     78.04      0.00      4.05      0.00      0.00     17.91
04:03:53         30     80.41      0.00      2.36      0.00      0.00     17.23
04:03:53         31     88.96      0.00      1.67      0.00      0.00      9.36

04:03:53        CPU     %user     %nice   %system   %iowait    %steal     %idle
04:03:56        all     75.15      0.00      1.58      0.00      0.00     23.27
04:03:56          0     86.49      0.00      2.70      0.00      0.00     10.81
04:03:56          1     85.76      0.00      0.68      0.00      0.00     13.22
04:03:56          2     79.80      0.00      2.02      0.00      0.00     18.18
04:03:56          3     86.05      0.00      1.70      0.00      0.00     12.24
04:03:56          4     76.27      0.00      2.03      0.00      0.00     21.36
04:03:56          5     67.23      0.00      2.36      0.00      0.00     30.41
04:03:56          6     78.04      0.00      1.69      0.00      0.00     19.93
04:03:56          7     80.34      0.00      2.03      0.00      0.00     17.63
04:03:56          8     33.33      0.00      2.08      0.00      0.00     64.58
04:03:56          9     51.20      0.00      1.03      0.00      0.00     47.77
04:03:56         10     87.84      0.00      1.01      0.00      0.00     11.15
04:03:56         11     85.42      0.00      1.69      0.00      0.00     12.54
04:03:56         12     76.69      0.00      0.68      0.00      0.00     22.30
04:03:56         13     75.51      0.00      2.04      0.00      0.00     22.45
04:03:56         14     84.07      0.00      2.03      0.00      0.00     13.90
04:03:56         15     61.02      0.00      1.36      0.00      0.00     37.63
04:03:56         16     73.22      0.00      2.03      0.00      0.00     24.75
04:03:56         17     88.89      0.00      2.02      0.00      0.00      9.09
04:03:56         18     81.36      0.00      1.36      0.00      0.00     17.29
04:03:56         19     50.51      0.00      0.68      0.00      0.00     48.81
04:03:56         20     62.24      0.00      1.02      0.00      0.00     36.73
04:03:56         21     84.51      0.00      1.68      0.00      0.00     13.47
04:03:56         22     82.99      0.00      1.02      0.00      0.00     15.99
04:03:56         23     68.03      0.00      0.68      0.00      0.00     31.29
04:03:56         24     83.78      0.00      1.69      0.00      0.00     14.53
04:03:56         25     70.85      0.00      1.36      0.00      0.00     27.46
04:03:56         26     53.31      0.00      2.09      0.00      0.00     44.60
04:03:56         27     62.80      0.00      1.37      0.00      0.00     35.49
04:03:56         28     88.67      0.00      1.00      0.00      0.00     10.00
04:03:56         29     82.27      0.00      2.68      0.00      0.00     15.05
04:03:56         30     80.95      0.00      2.38      0.00      0.00     16.67
04:03:56         31     88.96      0.00      0.67      0.00      0.00     10.03

04:03:56        CPU     %user     %nice   %system   %iowait    %steal     %idle
04:03:59        all     76.76      0.00      1.97      0.01      0.00     21.26
04:03:59          0     86.20      0.00      3.03      0.00      0.00     10.77
04:03:59          1     77.05      0.00      1.71      0.00      0.00     21.23
04:03:59          2     82.27      0.00      3.01      0.00      0.00     14.72
04:03:59          3     83.45      0.00      2.36      0.00      0.00     14.19
04:03:59          4     81.36      0.00      2.03      0.00      0.00     16.61
04:03:59          5     75.68      0.00      2.05      0.00      0.00     22.26
04:03:59          6     80.00      0.00      2.03      0.34      0.00     17.63
04:03:59          7     64.98      0.00      2.02      0.00      0.00     33.00
04:03:59          8     82.65      0.00      1.36      0.00      0.00     15.99
04:03:59          9     61.30      0.00      1.03      0.00      0.00     37.67
04:03:59         10     82.83      0.00      4.04      0.00      0.00     13.13
04:03:59         11     90.30      0.00      1.67      0.00      0.00      8.03
04:03:59         12     82.65      0.00      2.38      0.00      0.00     14.97
04:03:59         13     76.87      0.00      2.38      0.00      0.00     20.75
04:03:59         14     82.49      0.00      2.02      0.00      0.00     15.49
04:03:59         15     53.90      0.00      1.69      0.00      0.00     44.41
04:03:59         16     82.43      0.00      3.04      0.00      0.00     14.53
04:03:59         17     61.69      0.00      1.02      0.00      0.00     37.29
04:03:59         18     82.43      0.00      2.36      0.00      0.00     15.20
04:03:59         19     80.34      0.00      1.36      0.00      0.00     18.31
04:03:59         20     80.41      0.00      2.03      0.00      0.00     17.23
04:03:59         21     59.18      0.00      0.68      0.00      0.00     40.14
04:03:59         22     81.48      0.00      1.68      0.00      0.00     16.84
04:03:59         23     81.69      0.00      1.69      0.00      0.00     16.61
04:03:59         24     80.27      0.00      1.36      0.00      0.00     18.03
04:03:59         25     55.59      0.00      1.36      0.00      0.00     43.05
04:03:59         26     56.21      0.00      2.76      0.00      0.00     41.03
