Experiment of CPU usage start time:  Sat Sep 5 03:46:13 UTC 2020
Linux 4.15.0-101-generic (obelix53.cs.umass.edu) 	09/05/20 	_x86_64_	(32 CPU)

03:46:13        CPU     %user     %nice   %system   %iowait    %steal     %idle
03:46:16        all     73.82      0.00      2.32      0.00      0.00     23.86
03:46:16          0     84.90      0.00      2.35      0.00      0.00     12.42
03:46:16          1     88.44      0.00      1.02      0.00      0.00     10.54
03:46:16          2     82.03      0.00      2.03      0.00      0.00     15.93
03:46:16          3     79.73      0.00      3.72      0.00      0.00     16.22
03:46:16          4     81.36      0.00      2.71      0.00      0.00     15.93
03:46:16          5     78.50      0.00      2.39      0.00      0.00     19.11
03:46:16          6     71.33      0.00      3.07      0.00      0.00     25.60
03:46:16          7     58.16      0.00      4.76      0.00      0.00     37.07
03:46:16          8     73.74      0.00      2.36      0.00      0.00     23.91
03:46:16          9     76.95      0.00      3.05      0.00      0.00     20.00
03:46:16         10     77.52      0.00      2.35      0.00      0.00     19.80
03:46:16         11     77.29      0.00      3.05      0.00      0.00     19.66
03:46:16         12     75.08      0.00      1.35      0.00      0.00     23.57
03:46:16         13     81.61      0.00      2.01      0.00      0.00     16.39
03:46:16         14     82.09      0.00      1.69      0.00      0.00     16.22
03:46:16         15     69.23      0.00      3.68      0.00      0.00     27.09
03:46:16         16     73.65      0.00      3.72      0.00      0.00     22.64
03:46:16         17     83.11      0.00      2.70      0.00      0.00     14.19
03:46:16         18     53.04      0.00      1.35      0.00      0.00     45.61
03:46:16         19     66.22      0.00      2.03      0.00      0.00     31.42
03:46:16         20     67.12      0.00      2.37      0.00      0.00     30.51
03:46:16         21     81.02      0.00      2.03      0.00      0.00     16.95
03:46:16         22     70.71      0.00      3.03      0.00      0.00     26.26
03:46:16         23     45.24      0.00      2.04      0.00      0.00     52.72
03:46:16         24     62.50      0.00      1.35      0.00      0.00     36.15
03:46:16         25     70.27      0.00      1.35      0.00      0.00     28.38
03:46:16         26     82.37      0.00      2.37      0.00      0.00     14.92
03:46:16         27     54.30      0.00      0.69      0.00      0.00     45.02
03:46:16         28     79.66      0.00      2.03      0.00      0.00     17.97
03:46:16         29     88.59      0.00      2.68      0.00      0.00      8.72
03:46:16         30     66.67      0.00      1.36      0.00      0.00     31.97
03:46:16         31     76.41      0.00      1.99      0.00      0.00     21.59

03:46:16        CPU     %user     %nice   %system   %iowait    %steal     %idle
03:46:19        all     71.37      0.00      2.31      0.00      0.00     26.32
03:46:19          0     79.32      0.00      2.03      0.00      0.00     18.64
03:46:19          1     83.16      0.00      1.68      0.00      0.00     14.81
03:46:19          2     80.14      0.00      1.37      0.00      0.00     18.49
03:46:19          3     74.58      0.00      3.39      0.00      0.00     22.03
03:46:19          4     79.93      0.00      2.04      0.00      0.00     18.03
03:46:19          5     62.71      0.00      3.05      0.00      0.00     34.24
03:46:19          6     66.78      0.00      2.03      0.00      0.00     31.19
03:46:19          7     62.02      0.00      2.44      0.00      0.00     35.54
03:46:19          8     80.41      0.00      1.35      0.00      0.00     18.24
03:46:19          9     51.72      0.00      2.07      0.00      0.00     46.21
03:46:19         10     84.12      0.00      1.01      0.00      0.00     14.86
03:46:19         11     82.89      0.00      2.01      0.00      0.00     15.10
03:46:19         12     61.17      0.00      2.06      0.00      0.00     36.77
03:46:19         13     72.97      0.00      3.72      0.00      0.00     23.31
03:46:19         14     81.48      0.00      2.02      0.00      0.00     16.16
03:46:19         15     82.77      0.00      2.03      0.00      0.00     15.20
03:46:19         16     77.55      0.00      3.06      0.00      0.00     19.39
03:46:19         17     86.10      0.00      1.69      0.00      0.00     11.86
03:46:19         18     45.61      0.00      2.36      0.00      0.00     52.03
03:46:19         19     46.53      0.00      1.39      0.00      0.00     52.08
03:46:19         20     65.20      0.00      2.70      0.00      0.00     32.09
03:46:19         21     72.11      0.00      2.72      0.00      0.00     25.17
03:46:19         22     73.83      0.00      2.35      0.00      0.00     23.83
03:46:19         23     81.02      0.00      2.37      0.00      0.00     16.61
03:46:19         24     45.55      0.00      4.11      0.00      0.00     50.34
03:46:19         25     82.49      0.00      2.02      0.00      0.00     15.49
03:46:19         26     63.97      0.00      4.38      0.00      0.00     31.65
03:46:19         27     58.78      0.00      2.70      0.00      0.00     38.51
03:46:19         28     76.85      0.00      2.01      0.00      0.00     21.14
03:46:19         29     85.05      0.00      2.99      0.00      0.00     11.96
03:46:19         30     50.52      0.00      1.74      0.00      0.00     47.74
03:46:19         31     83.11      0.00      1.35      0.00      0.00     15.54

03:46:19        CPU     %user     %nice   %system   %iowait    %steal     %idle
03:46:22        all     75.87      0.00      2.08      0.00      0.00     22.05
