Experiment of CPU usage start time:  Sat Sep 5 18:59:06 UTC 2020
Linux 4.15.0-101-generic (obelix53.cs.umass.edu) 	09/05/20 	_x86_64_	(32 CPU)

18:59:06        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:59:09        all     24.45      0.00      0.26      0.00      0.00     75.28
18:59:09          0     97.32      0.00      0.67      0.00      0.00      2.01
18:59:09          1     97.32      0.00      0.33      0.00      0.00      2.01
18:59:09          2     95.68      0.00      1.00      0.00      0.00      2.99
18:59:09          3     97.65      0.00      0.67      0.00      0.00      1.68
18:59:09          4     98.33      0.00      0.33      0.00      0.00      1.00
18:59:09          5     99.00      0.00      0.67      0.00      0.00      0.33
18:59:09          6     98.00      0.00      1.00      0.00      0.00      1.00
18:59:09          7     97.67      0.00      1.00      0.00      0.00      1.33
18:59:09          8      0.34      0.00      0.67      0.00      0.00     98.99
18:59:09          9      0.00      0.00      0.00      0.00      0.00    100.00
18:59:09         10      0.00      0.00      0.00      0.00      0.00    100.00
18:59:09         11      0.00      0.00      0.00      0.00      0.00    100.00
18:59:09         12      0.00      0.00      0.00      0.00      0.00    100.00
18:59:09         13      0.00      0.00      0.00      0.00      0.00    100.00
18:59:09         14      0.00      0.00      0.00      0.00      0.00    100.00
18:59:09         15      0.00      0.00      0.00      0.00      0.00    100.00
18:59:09         16      0.00      0.00      0.34      0.00      0.00     99.66
18:59:09         17      0.00      0.00      0.00      0.00      0.00    100.00
18:59:09         18      0.00      0.00      0.00      0.00      0.00    100.00
18:59:09         19      0.00      0.00      0.00      0.00      0.00    100.00
18:59:09         20      0.00      0.00      0.00      0.00      0.00    100.00
18:59:09         21      0.00      0.00      0.00      0.00      0.00    100.00
18:59:09         22      0.00      0.00      0.00      0.00      0.00    100.00
18:59:09         23      0.00      0.00      0.00      0.00      0.00    100.00
18:59:09         24      0.00      0.00      0.00      0.00      0.00    100.00
18:59:09         25      0.33      0.00      0.00      0.00      0.00     99.67
18:59:09         26      0.00      0.00      0.34      0.00      0.00     99.66
18:59:09         27      0.00      0.00      0.00      0.00      0.00    100.00
18:59:09         28      0.00      0.00      0.00      0.00      0.00    100.00
18:59:09         29      0.00      0.00      0.00      0.00      0.00    100.00
18:59:09         30      0.00      0.00      0.00      0.00      0.00    100.00
18:59:09         31      0.00      0.00      0.00      0.00      0.00    100.00

18:59:09        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:59:12        all     24.94      0.00      0.79      0.01      0.00     74.26
18:59:12          0     98.00      0.00      0.33      0.00      0.00      1.33
18:59:12          1     97.67      0.00      0.66      0.00      0.00      1.66
18:59:12          2     98.00      0.00      0.33      0.00      0.00      1.67
18:59:12          3     97.00      0.00      1.33      0.00      0.00      1.67
18:59:12          4     98.00      0.00      0.33      0.00      0.00      1.67
18:59:12          5     97.33      0.00      0.33      0.00      0.00      2.33
18:59:12          6     96.67      0.00      0.33      0.00      0.00      3.00
18:59:12          7     97.66      0.00      0.33      0.00      0.00      2.01
18:59:12          8      0.96      0.00      6.05      0.00      0.00     92.99
18:59:12          9      0.33      0.00      1.00      0.00      0.00     98.67
18:59:12         10      6.02      0.00      1.00      0.00      0.00     92.98
18:59:12         11      0.00      0.00      0.67      0.00      0.00     99.33
18:59:12         12      0.00      0.00      0.67      0.00      0.00     99.33
18:59:12         13      0.00      0.00      2.93      0.00      0.00     97.07
18:59:12         14      0.00      0.00      0.34      0.00      0.00     99.66
18:59:12         15      1.34      0.00      0.33      0.00      0.00     98.33
18:59:12         16      0.00      0.00      1.35      0.00      0.00     98.65
18:59:12         17      0.00      0.00      0.00      0.00      0.00    100.00
18:59:12         18      5.02      0.00      0.67      0.00      0.00     94.31
18:59:12         19      0.00      0.00      0.00      0.00      0.00    100.00
18:59:12         20      0.00      0.00      0.00      0.00      0.00    100.00
18:59:12         21      0.00      0.00      0.00      0.00      0.00    100.00
18:59:12         22      0.00      0.00      0.33      0.00      0.00     99.67
18:59:12         23      0.00      0.00      0.00      0.00      0.00    100.00
18:59:12         24      0.33      0.00      0.33      0.00      0.00     99.33
18:59:12         25      1.67      0.00      0.33      0.00      0.00     98.00
18:59:12         26      1.33      0.00      2.33      0.00      0.00     96.33
18:59:12         27      0.67      0.00      0.67      0.00      0.00     98.67
18:59:12         28      1.00      0.00      0.00      0.00      0.00     99.00
18:59:12         29      0.00      0.00      0.00      0.00      0.00    100.00
18:59:12         30      0.33      0.00      0.00      0.00      0.00     99.67
18:59:12         31      0.00      0.00      0.67      0.00      0.00     99.33

18:59:12        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:59:15        all     24.63      0.00      0.21      0.00      0.00     75.16
18:59:15          0     98.67      0.00      0.33      0.00      0.00      1.00
18:59:15          1     98.00      0.00      0.33      0.00      0.00      1.67
18:59:15          2     98.33      0.00      0.67      0.00      0.00      0.67
18:59:15          3     97.66      0.00      1.00      0.00      0.00      1.34
18:59:15          4     98.33      0.00      1.00      0.00      0.00      0.67
18:59:15          5     98.00      0.00      1.00      0.00      0.00      0.67
18:59:15          6     98.67      0.00      0.33      0.00      0.00      0.66
18:59:15          7     98.67      0.00      0.00      0.00      0.00      1.33
18:59:15          8      0.00      0.00      0.34      0.00      0.00     99.66
18:59:15          9      0.00      0.00      0.00      0.00      0.00    100.00
18:59:15         10      0.00      0.00      0.00      0.00      0.00    100.00
18:59:15         11      0.00      0.00      0.00      0.00      0.00    100.00
18:59:15         12      0.00      0.00      0.00      0.00      0.00    100.00
18:59:15         13      0.00      0.00      0.00      0.00      0.00    100.00
18:59:15         14      0.00      0.00      0.00      0.00      0.00    100.00
18:59:15         15      0.00      0.00      0.00      0.00      0.00    100.00
18:59:15         16      0.00      0.00      1.01      0.00      0.00     98.99
18:59:15         17      0.00      0.00      0.00      0.00      0.00    100.00
18:59:15         18      0.00      0.00      0.00      0.00      0.00    100.00
18:59:15         19      0.00      0.00      0.00      0.00      0.00    100.00
18:59:15         20      0.00      0.00      0.00      0.00      0.00    100.00
18:59:15         21      0.00      0.00      0.00      0.00      0.00    100.00
18:59:15         22      0.00      0.00      0.00      0.00      0.00    100.00
18:59:15         23      0.00      0.00      0.00      0.00      0.00    100.00
18:59:15         24      0.00      0.00      0.00      0.00      0.00    100.00
18:59:15         25      0.00      0.00      0.00      0.00      0.00    100.00
18:59:15         26      0.00      0.00      1.01      0.00      0.00     98.99
18:59:15         27      0.00      0.00      0.00      0.00      0.00    100.00
18:59:15         28      0.00      0.00      0.00      0.00      0.00    100.00
18:59:15         29      0.00      0.00      0.00      0.00      0.00    100.00
18:59:15         30      0.00      0.00      0.00      0.00      0.00    100.00
18:59:15         31      0.00      0.00      0.00      0.00      0.00    100.00

18:59:15        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:59:18        all     24.68      0.00      0.35      0.00      0.00     74.97
18:59:18          0     98.33      0.00      0.33      0.00      0.00      1.34
18:59:18          1     97.66      0.00      0.33      0.00      0.00      2.01
18:59:18          2     98.66      0.00      0.33      0.00      0.00      1.00
18:59:18          3     98.01      0.00      1.00      0.00      0.00      1.00
18:59:18          4     98.67      0.00      0.33      0.00      0.00      1.00
18:59:18          5     99.00      0.00      0.33      0.00      0.00      0.66
18:59:18          6    100.00      0.00      0.00      0.00      0.00      0.00
18:59:18          7     98.01      0.00      0.66      0.00      0.00      1.33
18:59:18          8      0.65      0.00      4.52      0.00      0.00     94.84
18:59:18          9      0.00      0.00      0.33      0.00      0.00     99.67
18:59:18         10      0.00      0.00      0.33      0.00      0.00     99.67
18:59:18         11      0.00      0.00      0.00      0.00      0.00    100.00
18:59:18         12      0.33      0.00      0.00      0.00      0.00     99.67
18:59:18         13      0.00      0.00      0.00      0.00      0.00    100.00
18:59:18         14      0.00      0.00      0.00      0.00      0.00    100.00
18:59:18         15      0.00      0.00      0.33      0.00      0.00     99.67
18:59:18         16      0.00      0.00      1.35      0.00      0.00     98.65
18:59:18         17      0.00      0.00      0.00      0.00      0.00    100.00
18:59:18         18      0.00      0.00      0.00      0.00      0.00    100.00
18:59:18         19      0.00      0.00      0.00      0.00      0.00    100.00
18:59:18         20      0.00      0.00      0.00      0.00      0.00    100.00
18:59:18         21      0.00      0.00      0.00      0.00      0.00    100.00
18:59:18         22      0.33      0.00      0.00      0.00      0.00     99.67
18:59:18         23      0.00      0.00      0.00      0.00      0.00    100.00
18:59:18         24      0.00      0.00      1.00      0.00      0.00     99.00
18:59:18         25      0.00      0.00      0.00      0.00      0.00    100.00
18:59:18         26      0.00      0.00      0.34      0.00      0.00     99.66
18:59:18         27      0.00      0.00      0.00      0.00      0.00    100.00
18:59:18         28      0.00      0.00      0.33      0.00      0.00     99.67
18:59:18         29      0.00      0.00      0.33      0.00      0.00     99.67
18:59:18         30      0.00      0.00      0.33      0.00      0.00     99.67
18:59:18         31      0.33      0.00      0.33      0.33      0.00     99.01

18:59:18        CPU     %user     %nice   %system   %iowait    %steal     %idle
18:59:21        all     24.41      0.00      0.24      0.00      0.00     75.35
18:59:21          0     98.67      0.00      0.00      0.00      0.00      1.33
