Experiment of CPU usage start time:  Sat Sep 5 21:20:47 UTC 2020
Linux 4.15.0-101-generic (obelix53.cs.umass.edu) 	09/05/20 	_x86_64_	(32 CPU)

21:20:47        CPU     %user     %nice   %system   %iowait    %steal     %idle
21:20:50        all     46.44      0.00      1.02      0.01      0.00     52.53
21:20:50          0     31.14      0.00      2.42      0.00      0.00     66.44
21:20:50          1     25.85      0.00      1.36      0.00      0.00     72.45
21:20:50          2     99.33      0.00      0.67      0.00      0.00      0.00
21:20:50          3     99.34      0.00      0.33      0.00      0.00      0.00
21:20:50          4     99.67      0.00      0.33      0.00      0.00      0.00
21:20:50          5     99.00      0.00      0.66      0.00      0.00      0.00
21:20:50          6     99.67      0.00      0.00      0.00      0.00      0.00
21:20:50          7     29.41      0.00      1.73      0.00      0.00     68.86
21:20:50          8     99.67      0.00      0.33      0.00      0.00      0.00
21:20:50          9     29.35      0.00      2.05      0.00      0.00     68.60
21:20:50         10     27.21      0.00      1.36      0.00      0.00     71.43
21:20:50         11     27.74      0.00      0.68      0.00      0.00     71.58
21:20:50         12     28.23      0.00      1.02      0.00      0.00     70.75
21:20:50         13     98.67      0.00      1.33      0.00      0.00      0.00
21:20:50         14     27.49      0.00      2.41      0.00      0.00     70.10
21:20:50         15     27.21      0.00      1.02      0.00      0.00     71.77
21:20:50         16     28.67      0.00      1.37      0.00      0.00     69.97
21:20:50         17     34.02      0.00      0.69      0.00      0.00     65.29
21:20:50         18     29.83      0.00      1.36      0.00      0.00     68.81
21:20:50         19     27.30      0.00      0.34      0.00      0.00     72.35
21:20:50         20     29.01      0.00      0.68      0.00      0.00     70.31
21:20:50         21    100.00      0.00      0.00      0.00      0.00      0.00
21:20:50         22     25.26      0.00      0.34      0.00      0.00     74.40
21:20:50         23     30.48      0.00      1.71      0.00      0.00     67.81
21:20:50         24     28.91      0.00      0.68      0.00      0.00     70.41
21:20:50         25     29.35      0.00      1.37      0.34      0.00     68.94
21:20:50         26     29.35      0.00      1.37      0.00      0.00     69.28
21:20:50         27     29.93      0.00      1.02      0.00      0.00     69.05
21:20:50         28     27.99      0.00      1.02      0.00      0.00     70.99
21:20:50         29     29.93      0.00      1.02      0.00      0.00     69.05
21:20:50         30     28.23      0.00      1.02      0.00      0.00     70.75
21:20:50         31     18.18      0.00      0.67      0.00      0.00     81.14

21:20:50        CPU     %user     %nice   %system   %iowait    %steal     %idle
21:20:53        all     47.16      0.00      0.97      0.00      0.00     51.87
21:20:53          0     34.62      0.00      2.45      0.00      0.00     62.94
21:20:53          1     29.86      0.00      2.78      0.00      0.00     67.36
21:20:53          2    100.00      0.00      0.00      0.00      0.00      0.00
21:20:53          3    100.00      0.00      0.00      0.00      0.00      0.00
21:20:53          4     99.67      0.00      0.33      0.00      0.00      0.00
21:20:53          5    100.00      0.00      0.00      0.00      0.00      0.00
21:20:53          6    100.00      0.00      0.00      0.00      0.00      0.00
21:20:53          7     28.47      0.00      1.39      0.00      0.00     69.79
21:20:53          8    100.00      0.00      0.00      0.00      0.00      0.00
21:20:53          9     13.06      0.00      0.69      0.00      0.00     86.25
21:20:53         10     28.52      0.00      0.70      0.00      0.00     70.42
21:20:53         11     29.47      0.00      1.05      0.00      0.00     69.47
21:20:53         12     27.18      0.00      2.09      0.00      0.00     70.73
21:20:53         13     99.67      0.00      0.00      0.00      0.00      0.00
21:20:53         14     28.57      0.00      2.09      0.00      0.00     69.34
21:20:53         15     29.12      0.00      0.70      0.00      0.00     70.18
21:20:53         16     28.98      0.00      2.83      0.00      0.00     68.20
21:20:53         17     29.68      0.00      2.47      0.00      0.00     67.84
21:20:53         18     28.72      0.00      0.35      0.00      0.00     70.92
21:20:53         19     31.82      0.00      1.05      0.00      0.00     67.13
21:20:53         20     25.61      0.00      1.05      0.00      0.00     73.33
21:20:53         21    100.00      0.00      0.00      0.00      0.00      0.00
21:20:53         22     27.87      0.00      1.39      0.00      0.00     70.73
21:20:53         23     29.54      0.00      0.00      0.00      0.00     70.46
21:20:53         24     29.58      0.00      0.70      0.00      0.00     69.72
21:20:53         25     26.76      0.00      0.70      0.00      0.00     72.54
21:20:53         26     28.57      0.00      1.39      0.00      0.00     70.03
21:20:53         27     27.82      0.00      0.70      0.00      0.00     71.48
21:20:53         28     28.17      0.00      0.35      0.00      0.00     71.48
21:20:53         29     32.06      0.00      1.05      0.00      0.00     66.90
21:20:53         30     35.34      0.00      1.77      0.00      0.00     62.90
21:20:53         31     28.07      0.00      1.05      0.00      0.00     70.88

21:20:53        CPU     %user     %nice   %system   %iowait    %steal     %idle
21:20:56        all     51.11      0.00      1.09      0.00      0.00     47.80
21:20:56          0     40.62      0.00      1.74      0.00      0.00     57.64
21:20:56          1     35.05      0.00      1.37      0.00      0.00     63.57
21:20:56          2    100.00      0.00      0.00      0.00      0.00      0.00
21:20:56          3    100.00      0.00      0.00      0.00      0.00      0.00
21:20:56          4    100.00      0.00      0.00      0.00      0.00      0.00
21:20:56          5    100.00      0.00      0.00      0.00      0.00      0.00
21:20:56          6     99.67      0.00      0.33      0.00      0.00      0.00
21:20:56          7     38.33      0.00      1.05      0.00      0.00     60.63
21:20:56          8     99.67      0.00      0.33      0.00      0.00      0.00
21:20:56          9     26.71      0.00      1.03      0.00      0.00     72.26
21:20:56         10     32.88      0.00      2.40      0.00      0.00     64.73
21:20:56         11     36.24      0.00      1.39      0.00      0.00     62.37
21:20:56         12     33.91      0.00      0.69      0.00      0.00     65.40
21:20:56         13    100.00      0.00      0.00      0.00      0.00      0.00
21:20:56         14     34.36      0.00      1.72      0.00      0.00     63.92
21:20:56         15     34.48      0.00      1.03      0.00      0.00     64.48
21:20:56         16     34.59      0.00      2.40      0.00      0.00     63.01
21:20:56         17     33.33      0.00      1.37      0.00      0.00     65.29
21:20:56         18     39.59      0.00      1.71      0.00      0.00     58.70
21:20:56         19     35.40      0.00      1.72      0.00      0.00     62.89
21:20:56         20     34.26      0.00      1.73      0.00      0.00     64.01
21:20:56         21    100.00      0.00      0.00      0.00      0.00      0.00
21:20:56         22     33.45      0.00      1.72      0.00      0.00     64.83
21:20:56         23     37.67      0.00      1.37      0.00      0.00     60.96
21:20:56         24     33.79      0.00      1.71      0.00      0.00     64.51
21:20:56         25     23.83      0.00      1.34      0.00      0.00     74.50
21:20:56         26     34.95      0.00      1.04      0.00      0.00     64.01
21:20:56         27     33.56      0.00      1.71      0.00      0.00     64.73
21:20:56         28     33.22      0.00      1.38      0.00      0.00     65.40
21:20:56         29     34.36      0.00      1.03      0.00      0.00     64.60
21:20:56         30     35.15      0.00      1.02      0.00      0.00     63.82
21:20:56         31     34.02      0.00      1.37      0.00      0.00     64.60

21:20:56        CPU     %user     %nice   %system   %iowait    %steal     %idle
21:20:59        all     51.39      0.00      1.40      0.00      0.00     47.22
21:20:59          0     38.44      0.00      3.40      0.00      0.00     58.16
21:20:59          1     26.19      0.00      1.36      0.00      0.00     72.45
21:20:59          2     99.67      0.00      0.33      0.00      0.00      0.00
21:20:59          3     99.67      0.00      0.33      0.00      0.00      0.00
21:20:59          4     99.67      0.00      0.33      0.00      0.00      0.00
21:20:59          5     99.67      0.00      0.33      0.00      0.00      0.00
21:20:59          6     99.67      0.00      0.33      0.00      0.00      0.00
21:20:59          7     35.93      0.00      2.71      0.00      0.00     61.36
21:20:59          8    100.00      0.00      0.00      0.00      0.00      0.00
21:20:59          9     33.56      0.00      2.37      0.00      0.00     64.07
21:20:59         10     35.93      0.00      2.03      0.00      0.00     62.03
21:20:59         11     36.70      0.00      1.68      0.00      0.00     61.62
21:20:59         12     33.56      0.00      2.37      0.00      0.00     64.07
21:20:59         13     99.67      0.00      0.33      0.00      0.00      0.00
21:20:59         14     33.33      0.00      3.09      0.00      0.00     63.57
21:20:59         15     35.62      0.00      1.37      0.00      0.00     63.01
21:20:59         16     35.05      0.00      1.72      0.00      0.00     63.23
21:20:59         17     33.79      0.00      1.37      0.00      0.00     64.85
21:20:59         18     36.08      0.00      1.37      0.00      0.00     62.54
21:20:59         19     33.78      0.00      1.01      0.00      0.00     64.86
21:20:59         20     37.04      0.00      2.02      0.00      0.00     60.94
21:20:59         21     99.67      0.00      0.33      0.00      0.00      0.00
21:20:59         22     35.96      0.00      1.03      0.00      0.00     63.01
21:20:59         23     37.16      0.00      1.69      0.00      0.00     61.15
21:20:59         24     34.68      0.00      1.68      0.00      0.00     63.30
21:20:59         25     36.18      0.00      1.37      0.00      0.00     62.46
21:20:59         26     37.46      0.00      2.06      0.00      0.00     60.48
21:20:59         27     34.80      0.00      1.35      0.00      0.00     63.85
21:20:59         28     34.12      0.00      2.03      0.00      0.00     63.85
21:20:59         29     34.58      0.00      1.69      0.00      0.00     63.73
21:20:59         30     34.47      0.00      1.71      0.00      0.00     63.82
21:20:59         31     33.67      0.00      1.36      0.00      0.00     64.97

21:20:59        CPU     %user     %nice   %system   %iowait    %steal     %idle
21:21:02        all     44.66      0.00      0.70      0.00      0.00     54.64
21:21:02          0     25.61      0.00      2.81      0.00      0.00     71.58
21:21:02          1     21.68      0.00      1.05      0.00      0.00     77.27
21:21:02          2    100.00      0.00      0.00      0.00      0.00      0.00
21:21:02          3    100.00      0.00      0.00      0.00      0.00      0.00
21:21:02          4    100.00      0.00      0.00      0.00      0.00      0.00
21:21:02          5    100.00      0.00      0.00      0.00      0.00      0.00
21:21:02          6    100.00      0.00      0.00      0.00      0.00      0.00
21:21:02          7     27.72      0.00      0.70      0.00      0.00     71.58
21:21:02          8    100.00      0.00      0.00      0.00      0.00      0.00
21:21:02          9     26.67      0.00      1.05      0.00      0.00     72.28
21:21:02         10     24.13      0.00      1.40      0.00      0.00     74.48
21:21:02         11     28.52      0.00      0.70      0.00      0.00     70.77
21:21:02         12     24.30      0.00      0.70      0.00      0.00     75.00
21:21:02         13    100.00      0.00      0.00      0.00      0.00      0.00
21:21:02         14     24.21      0.00      1.40      0.00      0.00     74.39
21:21:02         15     22.81      0.00      1.05      0.00      0.00     76.14
21:21:02         16     23.67      0.00      1.06      0.00      0.00     75.27
21:21:02         17     27.30      0.00      1.37      0.00      0.00     71.33
21:21:02         18     26.06      0.00      1.41      0.00      0.00     72.18
