Experiment of CPU usage start time:  Sat Sep 5 23:37:52 UTC 2020
Linux 4.15.0-101-generic (obelix53.cs.umass.edu) 	09/05/20 	_x86_64_	(32 CPU)

23:37:52        CPU     %user     %nice   %system   %iowait    %steal     %idle
23:37:55        all     34.34      0.00      0.22      0.00      0.00     65.43
23:37:55          0     45.04      0.00      1.42      0.00      0.00     53.55
23:37:55          1     99.67      0.00      0.33      0.00      0.00      0.00
23:37:55          2    100.00      0.00      0.00      0.00      0.00      0.00
23:37:55          3    100.00      0.00      0.00      0.00      0.00      0.00
23:37:55          4    100.00      0.00      0.00      0.00      0.00      0.00
23:37:55          5     36.88      0.00      0.71      0.00      0.00     62.41
23:37:55          6    100.00      0.00      0.00      0.00      0.00      0.00
23:37:55          7     36.27      0.00      0.35      0.00      0.00     63.03
23:37:55          8    100.00      0.00      0.00      0.00      0.00      0.00
23:37:55          9     35.82      0.00      1.42      0.00      0.00     62.77
23:37:55         10     38.16      0.00      0.00      0.00      0.00     61.84
23:37:55         11    100.00      0.00      0.00      0.00      0.00      0.00
23:37:55         12     31.12      0.00      0.35      0.00      0.00     68.53
23:37:55         13    100.00      0.00      0.00      0.00      0.00      0.00
23:37:55         14     31.91      0.00      0.35      0.00      0.00     67.38
23:37:55         15     44.21      0.00      0.70      0.00      0.00     55.09
23:37:55         16      0.00      0.00      0.34      0.00      0.00     99.66
23:37:55         17      0.00      0.00      0.00      0.00      0.00    100.00
23:37:55         18      0.00      0.00      0.00      0.00      0.00    100.00
23:37:55         19      0.00      0.00      0.00      0.00      0.00    100.00
23:37:55         20      0.00      0.00      0.00      0.00      0.00    100.00
23:37:55         21      0.00      0.00      0.00      0.00      0.00    100.00
23:37:55         22      0.00      0.00      0.00      0.00      0.00    100.00
23:37:55         23      0.00      0.00      0.00      0.00      0.00    100.00
23:37:55         24      0.00      0.00      0.00      0.00      0.00    100.00
23:37:55         25      0.00      0.00      0.00      0.00      0.00    100.00
23:37:55         26      0.33      0.00      0.33      0.00      0.00     99.33
23:37:55         27      0.00      0.00      0.00      0.00      0.00    100.00
23:37:55         28      0.00      0.00      0.00      0.00      0.00    100.00
23:37:55         29      0.00      0.00      0.00      0.00      0.00    100.00
23:37:55         30      0.33      0.00      0.67      0.00      0.00     99.00
23:37:55         31      0.00      0.00      0.00      0.00      0.00    100.00

23:37:55        CPU     %user     %nice   %system   %iowait    %steal     %idle
23:37:58        all     34.35      0.00      0.55      0.00      0.00     65.10
23:37:58          0     55.02      0.00      1.38      0.00      0.00     43.60
23:37:58          1    100.00      0.00      0.00      0.00      0.00      0.00
23:37:58          2    100.00      0.00      0.00      0.00      0.00      0.00
23:37:58          3     99.34      0.00      0.33      0.00      0.00      0.00
23:37:58          4     99.67      0.00      0.33      0.00      0.00      0.00
23:37:58          5     65.96      0.00      0.70      0.00      0.00     33.33
23:37:58          6    100.00      0.00      0.00      0.00      0.00      0.00
23:37:58          7     36.88      0.00      1.42      0.00      0.00     61.70
23:37:58          8    100.00      0.00      0.00      0.00      0.00      0.00
23:37:58          9     32.16      0.00      1.06      0.00      0.00     66.78
23:37:58         10     30.04      0.00      0.71      0.00      0.00     69.26
23:37:58         11     57.14      0.00      0.70      0.00      0.00     42.16
23:37:58         12     31.91      0.00      0.71      0.00      0.00     67.38
23:37:58         13    100.00      0.00      0.00      0.00      0.00      0.00
23:37:58         14     24.56      0.00      0.35      0.00      0.00     75.09
23:37:58         15     42.20      0.00      1.06      0.00      0.00     56.74
23:37:58         16      0.34      0.00      0.00      0.00      0.00     99.66
23:37:58         17      1.33      0.00      1.00      0.00      0.00     97.67
23:37:58         18      0.33      0.00      0.00      0.00      0.00     99.67
23:37:58         19      0.00      0.00      0.00      0.00      0.00    100.00
23:37:58         20      0.00      0.00      0.00      0.00      0.00    100.00
23:37:58         21      0.33      0.00      0.66      0.00      0.00     99.00
23:37:58         22      0.00      0.00      0.00      0.00      0.00    100.00
23:37:58         23      0.33      0.00      0.33      0.00      0.00     99.33
23:37:58         24      0.00      0.00      0.00      0.00      0.00    100.00
23:37:58         25      0.33      0.00      0.33      0.00      0.00     99.33
23:37:58         26      0.67      0.00      0.67      0.00      0.00     98.67
23:37:58         27      1.67      0.00      1.00      0.00      0.00     97.33
23:37:58         28     18.73      0.00      4.01      0.00      0.00     77.26
23:37:58         29      0.00      0.00      0.33      0.00      0.00     99.67
23:37:58         30      1.00      0.00      1.00      0.00      0.00     98.00
23:37:58         31      0.67      0.00      0.67      0.00      0.00     98.66

23:37:58        CPU     %user     %nice   %system   %iowait    %steal     %idle
23:38:01        all     32.85      0.00      0.28      0.00      0.00     66.87
23:38:01          0     34.18      0.00      2.18      0.00      0.00     63.64
23:38:01          1    100.00      0.00      0.00      0.00      0.00      0.00
23:38:01          2    100.00      0.00      0.00      0.00      0.00      0.00
23:38:01          3     99.67      0.00      0.33      0.00      0.00      0.00
23:38:01          4    100.00      0.00      0.00      0.00      0.00      0.00
23:38:01          5     99.33      0.00      0.67      0.00      0.00      0.00
23:38:01          6    100.00      0.00      0.00      0.00      0.00      0.00
23:38:01          7     31.50      0.00      0.73      0.00      0.00     67.77
23:38:01          8     99.67      0.00      0.33      0.00      0.00      0.00
23:38:01          9     29.30      0.00      1.10      0.00      0.00     69.60
23:38:01         10     30.80      0.00      0.36      0.00      0.00     68.84
23:38:01         11     30.07      0.00      0.72      0.00      0.00     69.20
23:38:01         12     30.07      0.00      0.00      0.00      0.00     69.93
23:38:01         13    100.00      0.00      0.00      0.00      0.00      0.00
23:38:01         14     30.18      0.00      0.36      0.00      0.00     69.45
23:38:01         15     34.67      0.00      0.36      0.00      0.00     64.96
23:38:01         16      0.00      0.00      0.34      0.00      0.00     99.66
23:38:01         17      0.00      0.00      0.00      0.00      0.00    100.00
23:38:01         18      0.00      0.00      0.00      0.00      0.00    100.00
23:38:01         19      0.00      0.00      0.00      0.00      0.00    100.00
23:38:01         20      0.00      0.00      0.00      0.00      0.00    100.00
23:38:01         21      0.00      0.00      0.00      0.00      0.00    100.00
23:38:01         22      0.00      0.00      0.00      0.00      0.00    100.00
23:38:01         23      0.00      0.00      0.00      0.00      0.00    100.00
23:38:01         24      0.00      0.00      0.00      0.00      0.00    100.00
23:38:01         25      0.00      0.00      0.00      0.00      0.00    100.00
23:38:01         26      0.00      0.00      0.33      0.00      0.00     99.67
23:38:01         27      0.00      0.00      0.00      0.00      0.00    100.00
23:38:01         28      0.00      0.00      0.00      0.00      0.00    100.00
23:38:01         29      0.00      0.00      0.00      0.00      0.00    100.00
23:38:01         30      0.33      0.00      1.00      0.00      0.00     98.66
23:38:01         31      0.00      0.00      0.00      0.00      0.00    100.00

23:38:01        CPU     %user     %nice   %system   %iowait    %steal     %idle
23:38:04        all     35.21      0.00      0.35      0.00      0.00     64.44
23:38:04          0     49.65      0.00      1.04      0.00      0.00     49.31
23:38:04          1    100.00      0.00      0.00      0.00      0.00      0.00
23:38:04          2    100.00      0.00      0.00      0.00      0.00      0.00
23:38:04          3    100.00      0.00      0.00      0.00      0.00      0.00
23:38:04          4    100.00      0.00      0.00      0.00      0.00      0.00
23:38:04          5    100.00      0.00      0.00      0.00      0.00      0.00
23:38:04          6    100.00      0.00      0.00      0.00      0.00      0.00
23:38:04          7     38.46      0.00      1.75      0.00      0.00     59.79
23:38:04          8    100.00      0.00      0.00      0.00      0.00      0.00
23:38:04          9     38.19      0.00      1.39      0.00      0.00     60.42
23:38:04         10     43.10      0.00      0.69      0.00      0.00     55.86
23:38:04         11     38.33      0.00      1.05      0.00      0.00     60.28
23:38:04         12     36.90      0.00      0.69      0.00      0.00     62.41
23:38:04         13    100.00      0.00      0.00      0.00      0.00      0.00
23:38:04         14     39.51      0.00      1.05      0.00      0.00     59.44
23:38:04         15     41.81      0.00      1.05      0.00      0.00     57.14
23:38:04         16      0.00      0.00      0.00      0.00      0.00    100.00
23:38:04         17      0.00      0.00      0.00      0.00      0.00    100.00
23:38:04         18      0.00      0.00      0.00      0.00      0.00    100.00
23:38:04         19      0.00      0.00      0.00      0.00      0.00    100.00
23:38:04         20      0.00      0.00      0.33      0.00      0.00     99.67
23:38:04         21      0.00      0.00      0.33      0.00      0.00     99.67
23:38:04         22      0.00      0.00      0.00      0.00      0.00    100.00
23:38:04         23      0.00      0.00      0.00      0.00      0.00    100.00
23:38:04         24      0.00      0.00      0.00      0.00      0.00    100.00
23:38:04         25      0.00      0.00      0.00      0.00      0.00    100.00
23:38:04         26      0.34      0.00      0.34      0.00      0.00     99.33
23:38:04         27      0.00      0.00      0.33      0.00      0.00     99.67
23:38:04         28      0.00      0.00      0.00      0.00      0.00    100.00
23:38:04         29      0.33      0.00      0.00      0.00      0.00     99.67
23:38:04         30      1.00      0.00      0.66      0.00      0.00     98.34
23:38:04         31      0.00      0.00      0.33      0.00      0.00     99.67

23:38:04        CPU     %user     %nice   %system   %iowait    %steal     %idle
