Experiment of CPU usage start time:  Sat Sep 5 21:38:03 UTC 2020
Linux 4.15.0-101-generic (obelix53.cs.umass.edu) 	09/05/20 	_x86_64_	(32 CPU)

21:38:03        CPU     %user     %nice   %system   %iowait    %steal     %idle
21:38:06        all     45.91      0.00      1.08      0.00      0.00     53.00
21:38:06          0     27.97      0.00      2.10      0.00      0.00     69.93
21:38:06          1    100.00      0.00      0.00      0.00      0.00      0.00
21:38:06          2     99.34      0.00      0.33      0.00      0.00      0.00
21:38:06          3    100.00      0.00      0.00      0.00      0.00      0.00
21:38:06          4     99.34      0.00      0.33      0.00      0.00      0.00
21:38:06          5    100.00      0.00      0.00      0.00      0.00      0.00
21:38:06          6    100.00      0.00      0.00      0.00      0.00      0.00
21:38:06          7     22.71      0.00      2.37      0.00      0.00     74.58
21:38:06          8     26.80      0.00      1.37      0.00      0.00     71.82
21:38:06          9     23.21      0.00      1.02      0.00      0.00     75.77
21:38:06         10     28.91      0.00      2.04      0.00      0.00     69.05
21:38:06         11     22.95      0.00      1.03      0.00      0.00     76.03
21:38:06         12     29.90      0.00      1.72      0.00      0.00     68.38
21:38:06         13     31.06      0.00      1.02      0.00      0.00     67.92
21:38:06         14     29.69      0.00      1.37      0.00      0.00     68.94
21:38:06         15     27.99      0.00      1.02      0.00      0.00     70.99
21:38:06         16     28.77      0.00      1.71      0.00      0.00     69.52
21:38:06         17     32.19      0.00      1.37      0.00      0.00     66.44
21:38:06         18     27.55      0.00      1.36      0.00      0.00     71.09
21:38:06         19     27.46      0.00      1.02      0.00      0.00     71.19
21:38:06         20     27.65      0.00      1.37      0.00      0.00     70.99
21:38:06         21     22.03      0.00      2.71      0.00      0.00     75.25
21:38:06         22     99.67      0.00      0.33      0.00      0.00      0.00
21:38:06         23     24.74      0.00      1.03      0.00      0.00     74.23
21:38:06         24     26.99      0.00      1.73      0.00      0.00     71.28
21:38:06         25     27.55      0.00      1.02      0.00      0.00     71.43
21:38:06         26     28.18      0.00      1.03      0.00      0.00     70.45
21:38:06         27     30.58      0.00      1.37      0.00      0.00     68.04
21:38:06         28     26.80      0.00      1.37      0.00      0.00     71.48
21:38:06         29     99.67      0.00      0.33      0.00      0.00      0.00
21:38:06         30     28.42      0.00      1.37      0.00      0.00     70.21
21:38:06         31     28.08      0.00      1.03      0.00      0.00     70.89

21:38:06        CPU     %user     %nice   %system   %iowait    %steal     %idle
21:38:09        all     46.00      0.00      1.47      0.00      0.00     52.53
21:38:09          0     27.78      0.00      3.82      0.00      0.00     68.40
21:38:09          1    100.00      0.00      0.00      0.00      0.00      0.00
21:38:09          2    100.00      0.00      0.00      0.00      0.00      0.00
21:38:09          3     99.67      0.00      0.33      0.00      0.00      0.00
21:38:09          4    100.00      0.00      0.00      0.00      0.00      0.00
21:38:09          5     99.67      0.00      0.33      0.00      0.00      0.00
21:38:09          6     99.00      0.00      0.66      0.00      0.00      0.00
21:38:09          7     23.57      0.00      3.37      0.00      0.00     73.06
21:38:09          8     27.05      0.00      1.71      0.00      0.00     71.23
21:38:09          9     15.75      0.00      1.03      0.00      0.00     83.22
21:38:09         10     27.40      0.00      1.71      0.00      0.00     70.89
21:38:09         11     29.93      0.00      1.70      0.00      0.00     68.37
21:38:09         12     27.21      0.00      1.36      0.00      0.00     71.43
21:38:09         13     26.87      0.00      1.70      0.00      0.00     71.43
21:38:09         14     27.05      0.00      1.71      0.00      0.00     71.23
21:38:09         15     25.17      0.00      1.36      0.00      0.00     73.47
21:38:09         16     27.08      0.00      1.74      0.00      0.00     71.18
21:38:09         17     32.99      0.00      1.72      0.00      0.00     65.29
21:38:09         18     31.97      0.00      1.70      0.00      0.00     66.33
21:38:09         19     32.42      0.00      1.37      0.00      0.00     66.21
21:38:09         20     27.80      0.00      2.03      0.00      0.00     70.17
21:38:09         21     27.80      0.00      2.71      0.00      0.00     69.49
21:38:09         22     99.33      0.00      0.33      0.00      0.00      0.00
21:38:09         23     30.61      0.00      2.38      0.00      0.00     67.01
21:38:09         24     26.46      0.00      1.37      0.00      0.00     72.16
21:38:09         25     26.12      0.00      2.06      0.00      0.00     71.82
21:38:09         26     26.80      0.00      1.37      0.00      0.00     71.82
21:38:09         27     28.81      0.00      1.36      0.00      0.00     69.83
21:38:09         28     28.87      0.00      2.06      0.00      0.00     69.07
21:38:09         29     99.33      0.00      0.33      0.00      0.00      0.00
21:38:09         30     26.71      0.00      1.37      0.00      0.00     71.92
21:38:09         31     31.06      0.00      1.71      0.00      0.00     67.24

21:38:09        CPU     %user     %nice   %system   %iowait    %steal     %idle
21:38:12        all     36.80      0.00      0.32      0.00      0.00     62.88
21:38:12          0     16.24      0.00      1.48      0.00      0.00     82.29
21:38:12          1    100.00      0.00      0.00      0.00      0.00      0.00
21:38:12          2    100.00      0.00      0.00      0.00      0.00      0.00
21:38:12          3     99.67      0.00      0.33      0.00      0.00      0.00
21:38:12          4    100.00      0.00      0.00      0.00      0.00      0.00
21:38:12          5    100.00      0.00      0.00      0.00      0.00      0.00
21:38:12          6    100.00      0.00      0.00      0.00      0.00      0.00
21:38:12          7     11.74      0.00      0.36      0.00      0.00     87.90
21:38:12          8     12.50      0.00      0.37      0.00      0.00     87.13
21:38:12          9      7.37      0.00      0.00      0.00      0.00     92.63
21:38:12         10     13.14      0.00      0.36      0.00      0.00     86.50
21:38:12         11     13.55      0.00      0.00      0.00      0.00     86.45
21:38:12         12     14.07      0.00      1.85      0.00      0.00     84.07
21:38:12         13     12.55      0.00      0.37      0.00      0.00     87.08
21:38:12         14     15.38      0.00      0.37      0.00      0.00     84.25
21:38:12         15     10.71      0.00      0.36      0.00      0.00     88.57
21:38:12         16     13.97      0.00      0.37      0.00      0.00     85.66
21:38:12         17     14.91      0.00      0.36      0.00      0.00     84.73
21:38:12         18     14.29      0.00      0.37      0.00      0.00     85.35
21:38:12         19     16.67      0.00      0.36      0.00      0.00     82.97
21:38:12         20     13.70      0.00      0.00      0.00      0.00     86.30
21:38:12         21     18.08      0.00      0.74      0.00      0.00     81.18
21:38:12         22     99.67      0.00      0.33      0.00      0.00      0.00
21:38:12         23     17.28      0.00      0.00      0.00      0.00     82.72
21:38:12         24     14.02      0.00      0.37      0.00      0.00     85.61
21:38:12         25     12.55      0.00      0.37      0.00      0.00     86.72
21:38:12         26     13.92      0.00      0.37      0.00      0.00     85.71
21:38:12         27      8.77      0.00      0.00      0.00      0.00     90.88
21:38:12         28     13.92      0.00      0.00      0.00      0.00     85.71
21:38:12         29     99.67      0.00      0.33      0.00      0.00      0.00
21:38:12         30     13.92      0.00      0.73      0.00      0.00     85.35
21:38:12         31     17.34      0.00      0.37      0.00      0.00     81.92

21:38:12        CPU     %user     %nice   %system   %iowait    %steal     %idle
21:38:15        all     46.11      0.00      0.99      0.00      0.00     52.90
21:38:15          0     29.29      0.00      2.50      0.00      0.00     68.21
21:38:15          1    100.00      0.00      0.00      0.00      0.00      0.00
21:38:15          2     99.34      0.00      0.33      0.00      0.00      0.00
21:38:15          3    100.00      0.00      0.00      0.00      0.00      0.00
21:38:15          4    100.00      0.00      0.00      0.00      0.00      0.00
21:38:15          5    100.00      0.00      0.00      0.00      0.00      0.00
21:38:15          6    100.00      0.00      0.00      0.00      0.00      0.00
21:38:15          7     28.27      0.00      1.06      0.00      0.00     70.67
21:38:15          8     27.08      0.00      2.43      0.00      0.00     70.14
21:38:15          9     28.17      0.00      0.70      0.00      0.00     71.13
21:38:15         10     28.12      0.00      2.08      0.00      0.00     69.79
21:38:15         11     20.63      0.00      1.40      0.00      0.00     77.97
21:38:15         12     27.92      0.00      2.12      0.00      0.00     69.96
21:38:15         13     25.00      0.00      1.07      0.00      0.00     73.93
21:38:15         14     27.92      0.00      0.71      0.00      0.00     71.38
21:38:15         15     24.11      0.00      1.06      0.00      0.00     74.82
21:38:15         16     27.24      0.00      1.08      0.00      0.00     71.68
21:38:15         17     29.79      0.00      1.06      0.00      0.00     68.79
21:38:15         18     28.11      0.00      1.07      0.00      0.00     70.82
21:38:15         19     29.79      0.00      0.71      0.00      0.00     69.50
21:38:15         20     29.02      0.00      1.05      0.00      0.00     69.93
21:38:15         21     22.61      0.00      0.71      0.00      0.00     76.68
21:38:15         22    100.00      0.00      0.00      0.00      0.00      0.00
21:38:15         23     30.74      0.00      1.41      0.00      0.00     67.84
21:38:15         24     26.62      0.00      1.80      0.00      0.00     71.58
21:38:15         25     26.50      0.00      1.06      0.00      0.00     72.44
21:38:15         26     26.95      0.00      1.42      0.00      0.00     71.28
21:38:15         27     27.30      0.00      0.71      0.00      0.00     71.99
21:38:15         28     28.17      0.00      1.06      0.00      0.00     70.77
21:38:15         29    100.00      0.00      0.00      0.00      0.00      0.00
21:38:15         30     28.01      0.00      0.71      0.00      0.00     71.28
21:38:15         31     23.08      0.00      1.75      0.00      0.00     75.17

21:38:15        CPU     %user     %nice   %system   %iowait    %steal     %idle
21:38:18        all     40.41      0.00      0.57      0.00      0.00     59.02
21:38:18          0     19.29      0.00      2.50      0.00      0.00     78.21
21:38:18          1    100.00      0.00      0.00      0.00      0.00      0.00
21:38:18          2    100.00      0.00      0.00      0.00      0.00      0.00
21:38:18          3    100.00      0.00      0.00      0.00      0.00      0.00
21:38:18          4    100.00      0.00      0.00      0.00      0.00      0.00
