Experiment of CPU usage start time:  Sun Sep 6 02:39:29 UTC 2020
Linux 4.15.0-101-generic (obelix53.cs.umass.edu) 	09/06/20 	_x86_64_	(32 CPU)

02:39:29        CPU     %user     %nice   %system   %iowait    %steal     %idle
02:39:32        all     25.02      0.00      0.06      0.00      0.00     74.92
02:39:32          0    100.00      0.00      0.00      0.00      0.00      0.00
02:39:32          1    100.00      0.00      0.00      0.00      0.00      0.00
02:39:32          2     99.67      0.00      0.33      0.00      0.00      0.00
02:39:32          3    100.00      0.00      0.00      0.00      0.00      0.00
02:39:32          4    100.00      0.00      0.00      0.00      0.00      0.00
02:39:32          5     99.67      0.00      0.33      0.00      0.00      0.00
02:39:32          6    100.00      0.00      0.00      0.00      0.00      0.00
02:39:32          7    100.00      0.00      0.00      0.00      0.00      0.00
02:39:32          8      0.00      0.00      1.01      0.00      0.00     98.99
02:39:32          9      0.00      0.00      0.00      0.00      0.00    100.00
02:39:32         10      0.00      0.00      0.00      0.00      0.00    100.00
02:39:32         11      0.00      0.00      0.00      0.00      0.00    100.00
02:39:32         12      0.00      0.00      0.00      0.00      0.00    100.00
02:39:32         13      0.00      0.00      0.00      0.00      0.00    100.00
02:39:32         14      0.00      0.00      0.00      0.00      0.00    100.00
02:39:32         15      0.00      0.00      0.00      0.00      0.00    100.00
02:39:32         16      0.00      0.00      0.00      0.00      0.00    100.00
02:39:32         17      0.00      0.00      0.00      0.00      0.00    100.00
02:39:32         18      0.00      0.00      0.00      0.00      0.00    100.00
02:39:32         19      0.00      0.00      0.00      0.00      0.00    100.00
02:39:32         20      0.00      0.00      0.00      0.00      0.00    100.00
02:39:32         21      0.00      0.00      0.00      0.00      0.00    100.00
02:39:32         22      0.00      0.00      0.00      0.00      0.00    100.00
02:39:32         23      0.00      0.00      0.00      0.00      0.00    100.00
02:39:32         24      0.00      0.00      0.00      0.00      0.00    100.00
02:39:32         25      0.00      0.00      0.00      0.00      0.00    100.00
02:39:32         26      0.00      0.00      0.33      0.00      0.00     99.67
02:39:32         27      0.00      0.00      0.00      0.00      0.00    100.00
02:39:32         28      0.00      0.00      0.00      0.00      0.00    100.00
02:39:32         29      0.00      0.00      0.00      0.00      0.00    100.00
02:39:32         30      0.00      0.00      0.00      0.00      0.00    100.00
02:39:32         31      0.00      0.00      0.00      0.00      0.00    100.00

02:39:32        CPU     %user     %nice   %system   %iowait    %steal     %idle
02:39:35        all     25.57      0.00      0.34      0.00      0.00     74.09
02:39:35          0    100.00      0.00      0.00      0.00      0.00      0.00
02:39:35          1    100.00      0.00      0.00      0.00      0.00      0.00
02:39:35          2     99.67      0.00      0.33      0.00      0.00      0.00
02:39:35          3    100.00      0.00      0.00      0.00      0.00      0.00
02:39:35          4     99.67      0.00      0.33      0.00      0.00      0.00
02:39:35          5    100.00      0.00      0.00      0.00      0.00      0.00
02:39:35          6    100.00      0.00      0.00      0.00      0.00      0.00
02:39:35          7    100.00      0.00      0.00      0.00      0.00      0.00
02:39:35          8      2.01      0.00      1.00      0.00      0.00     96.99
02:39:35          9      1.32      0.00      1.32      0.00      0.00     97.36
02:39:35         10      0.00      0.00      0.66      0.00      0.00     99.34
02:39:35         11      1.34      0.00      0.33      0.00      0.00     98.33
02:39:35         12      0.00      0.00      0.00      0.00      0.00    100.00
02:39:35         13      0.00      0.00      0.33      0.00      0.00     99.67
02:39:35         14      0.00      0.00      0.33      0.00      0.00     99.67
02:39:35         15      0.33      0.00      1.97      0.00      0.00     97.70
02:39:35         16      0.00      0.00      0.00      0.00      0.00    100.00
02:39:35         17      0.00      0.00      0.00      0.00      0.00    100.00
02:39:35         18      0.00      0.00      0.00      0.00      0.00    100.00
02:39:35         19      0.00      0.00      0.00      0.00      0.00    100.00
02:39:35         20      0.00      0.00      0.00      0.00      0.00    100.00
02:39:35         21      0.00      0.00      0.00      0.00      0.00    100.00
02:39:35         22      0.00      0.00      0.33      0.00      0.00     99.67
02:39:35         23      0.00      0.00      0.00      0.00      0.00    100.00
02:39:35         24      6.73      0.00      0.34      0.00      0.00     92.93
02:39:35         25      1.34      0.00      0.33      0.00      0.00     98.33
02:39:35         26      0.67      0.00      0.34      0.00      0.00     98.99
02:39:35         27      0.00      0.00      0.00      0.00      0.00    100.00
02:39:35         28      0.67      0.00      0.00      0.00      0.00     99.33
02:39:35         29      0.33      0.00      0.33      0.00      0.00     99.34
02:39:35         30      3.67      0.00      1.00      0.00      0.00     95.33
02:39:35         31      0.33      0.00      1.00      0.00      0.00     98.67

02:39:35        CPU     %user     %nice   %system   %iowait    %steal     %idle
02:39:38        all     24.97      0.00      0.10      0.00      0.00     74.93
02:39:38          0    100.00      0.00      0.00      0.00      0.00      0.00
02:39:38          1     99.67      0.00      0.33      0.00      0.00      0.00
02:39:38          2    100.00      0.00      0.00      0.00      0.00      0.00
02:39:38          3     99.00      0.00      1.00      0.00      0.00      0.00
02:39:38          4    100.00      0.00      0.00      0.00      0.00      0.00
02:39:38          5     99.67      0.00      0.33      0.00      0.00      0.00
02:39:38          6    100.00      0.00      0.00      0.00      0.00      0.00
02:39:38          7     99.67      0.00      0.33      0.00      0.00      0.00
02:39:38          8      0.33      0.00      1.33      0.00      0.00     98.33
02:39:38          9      0.00      0.00      0.00      0.00      0.00    100.00
02:39:38         10      0.00      0.00      0.00      0.00      0.00    100.00
02:39:38         11      0.00      0.00      0.00      0.00      0.00    100.00
02:39:38         12      0.00      0.00      0.00      0.00      0.00    100.00
02:39:38         13      0.00      0.00      0.00      0.00      0.00    100.00
02:39:38         14      0.00      0.00      0.00      0.00      0.00    100.00
02:39:38         15      0.00      0.00      0.00      0.00      0.00    100.00
02:39:38         16      0.00      0.00      0.33      0.00      0.00     99.67
02:39:38         17      0.00      0.00      0.00      0.00      0.00    100.00
02:39:38         18      0.00      0.00      0.00      0.00      0.00    100.00
02:39:38         19      0.00      0.00      0.00      0.00      0.00    100.00
02:39:38         20      0.00      0.00      0.00      0.00      0.00    100.00
02:39:38         21      0.00      0.00      0.00      0.00      0.00    100.00
02:39:38         22      0.00      0.00      0.00      0.00      0.00    100.00
