Experiment of CPU usage start time:  Sat Sep 5 03:36:25 UTC 2020
Linux 4.15.0-101-generic (obelix53.cs.umass.edu) 	09/05/20 	_x86_64_	(32 CPU)

03:36:25        CPU     %user     %nice   %system   %iowait    %steal     %idle
03:36:28        all     77.95      0.00      2.52      0.00      0.00     19.53
03:36:28          0     65.20      0.00      1.69      0.00      0.00     33.11
03:36:28          1     82.15      0.00      3.03      0.00      0.00     14.81
03:36:28          2     73.81      0.00      2.38      0.00      0.00     23.81
03:36:28          3     79.32      0.00      3.39      0.00      0.00     17.29
03:36:28          4     66.78      0.00      2.66      0.00      0.00     30.56
03:36:28          5     83.78      0.00      2.70      0.00      0.00     13.51
03:36:28          6     81.73      0.00      1.99      0.00      0.00     16.28
03:36:28          7     80.33      0.00      3.33      0.00      0.00     16.33
03:36:28          8     72.48      0.00      3.02      0.00      0.00     24.50
03:36:28          9     78.79      0.00      2.02      0.00      0.00     19.19
03:36:28         10     88.59      0.00      2.35      0.00      0.00      9.06
03:36:28         11     81.54      0.00      2.35      0.00      0.00     16.11
03:36:28         12     81.14      0.00      2.36      0.00      0.00     16.50
03:36:28         13     69.49      0.00      2.03      0.00      0.00     28.47
03:36:28         14     85.62      0.00      3.08      0.00      0.00     11.30
03:36:28         15     65.31      0.00      1.70      0.00      0.00     32.99
03:36:28         16     66.22      0.00      2.70      0.00      0.00     30.74
03:36:28         17     81.08      0.00      3.04      0.00      0.00     15.88
03:36:28         18     65.53      0.00      4.10      0.00      0.00     30.38
03:36:28         19     78.42      0.00      1.71      0.00      0.00     19.86
03:36:28         20     75.34      0.00      3.04      0.00      0.00     21.62
03:36:28         21     81.14      0.00      1.35      0.00      0.00     17.51
03:36:28         22     81.97      0.00      2.04      0.00      0.00     15.99
03:36:28         23     83.95      0.00      1.67      0.00      0.00     14.05
03:36:28         24     77.59      0.00      2.34      0.00      0.00     20.07
03:36:28         25     79.12      0.00      2.36      0.00      0.00     18.52
03:36:28         26     77.33      0.00      4.00      0.00      0.00     18.67
03:36:28         27     83.84      0.00      2.02      0.00      0.00     14.14
03:36:28         28     75.42      0.00      2.69      0.00      0.00     21.89
03:36:28         29     85.14      0.00      4.39      0.00      0.00     10.47
03:36:28         30     82.15      0.00      2.36      0.00      0.00     15.49
03:36:28         31     82.55      0.00      1.68      0.00      0.00     15.77

03:36:28        CPU     %user     %nice   %system   %iowait    %steal     %idle
03:36:31        all     75.26      0.00      3.07      0.00      0.00     21.67
03:36:31          0     75.85      0.00      2.38      0.00      0.00     21.77
03:36:31          1     75.00      0.00      3.77      0.00      0.00     21.23
03:36:31          2     73.63      0.00      3.77      0.00      0.00     22.60
03:36:31          3     73.99      0.00      4.05      0.00      0.00     21.62
03:36:31          4     63.73      0.00      2.71      0.00      0.00     33.56
03:36:31          5     84.33      0.00      3.33      0.00      0.00     12.33
03:36:31          6     81.76      0.00      1.69      0.00      0.00     16.55
03:36:31          7     74.57      0.00      3.44      0.00      0.00     21.99
03:36:31          8     72.41      0.00      2.41      0.00      0.00     25.17
03:36:31          9     75.34      0.00      3.72      0.00      0.00     20.95
03:36:31         10     79.46      0.00      2.02      0.00      0.00     18.52
03:36:31         11     79.53      0.00      2.35      0.00      0.00     18.12
03:36:31         12     70.13      0.00      4.70      0.00      0.00     25.17
