Experiment of CPU usage start time:  Sun Sep 6 02:47:47 UTC 2020
Linux 4.15.0-101-generic (obelix53.cs.umass.edu) 	09/06/20 	_x86_64_	(32 CPU)

02:47:47        CPU     %user     %nice   %system   %iowait    %steal     %idle
02:47:50        all     24.99      0.00      0.10      0.00      0.00     74.91
02:47:50          0    100.00      0.00      0.00      0.00      0.00      0.00
02:47:50          1    100.00      0.00      0.00      0.00      0.00      0.00
02:47:50          2    100.00      0.00      0.00      0.00      0.00      0.00
02:47:50          3    100.00      0.00      0.00      0.00      0.00      0.00
02:47:50          4    100.00      0.00      0.00      0.00      0.00      0.00
02:47:50          5     99.67      0.00      0.33      0.00      0.00      0.00
02:47:50          6     99.34      0.00      0.33      0.00      0.00      0.00
02:47:50          7    100.00      0.00      0.00      0.00      0.00      0.00
02:47:50          8      0.00      0.00      1.67      0.00      0.00     98.33
02:47:50          9      0.00      0.00      0.00      0.00      0.00    100.00
02:47:50         10      0.00      0.00      0.00      0.00      0.00    100.00
02:47:50         11      0.00      0.00      0.00      0.00      0.00    100.00
02:47:50         12      0.00      0.00      0.00      0.00      0.00    100.00
02:47:50         13      0.00      0.00      0.00      0.00      0.00    100.00
02:47:50         14      0.00      0.00      0.00      0.00      0.00    100.00
02:47:50         15      0.00      0.00      0.00      0.00      0.00    100.00
02:47:50         16      0.00      0.00      0.00      0.00      0.00    100.00
02:47:50         17      0.00      0.00      0.00      0.00      0.00    100.00
02:47:50         18      0.00      0.00      0.00      0.00      0.00    100.00
02:47:50         19      0.00      0.00      0.00      0.00      0.00    100.00
02:47:50         20      0.00      0.00      0.00      0.00      0.00    100.00
02:47:50         21      0.00      0.00      0.00      0.00      0.00    100.00
02:47:50         22      0.00      0.00      0.00      0.00      0.00    100.00
02:47:50         23      0.00      0.00      0.00      0.00      0.00    100.00
02:47:50         24      0.00      0.00      0.00      0.00      0.00    100.00
02:47:50         25      0.00      0.00      0.00      0.00      0.00    100.00
02:47:50         26      0.00      0.00      0.00      0.00      0.00    100.00
02:47:50         27      0.00      0.00      0.00      0.00      0.00    100.00
02:47:50         28      0.00      0.00      0.33      0.00      0.00     99.67
02:47:50         29      0.00      0.00      0.00      0.00      0.00    100.00
02:47:50         30      0.00      0.00      0.00      0.00      0.00    100.00
02:47:50         31      0.00      0.00      0.00      0.00      0.00    100.00

02:47:50        CPU     %user     %nice   %system   %iowait    %steal     %idle
02:47:53        all     25.61      0.00      0.41      0.00      0.00     73.98
02:47:53          0     99.67      0.00      0.33      0.00      0.00      0.00
02:47:53          1     99.67      0.00      0.33      0.00      0.00      0.00
02:47:53          2    100.00      0.00      0.00      0.00      0.00      0.00
02:47:53          3    100.00      0.00      0.00      0.00      0.00      0.00
02:47:53          4     99.67      0.00      0.33      0.00      0.00      0.00
02:47:53          5    100.00      0.00      0.00      0.00      0.00      0.00
02:47:53          6    100.00      0.00      0.00      0.00      0.00      0.00
02:47:53          7    100.00      0.00      0.00      0.00      0.00      0.00
02:47:53          8      0.33      0.00      2.96      0.00      0.00     96.71
02:47:53          9      0.33      0.00      1.00      0.00      0.00     98.67
02:47:53         10      0.00      0.00      1.64      0.00      0.00     98.36
02:47:53         11      0.34      0.00      0.00      0.00      0.00     99.66
02:47:53         12      1.33      0.00      1.00      0.00      0.00     97.67
02:47:53         13      0.00      0.00      0.67      0.00      0.00     99.33
