Experiment of CPU usage start time:  Sat Sep 5 23:42:42 UTC 2020
Linux 4.15.0-101-generic (obelix53.cs.umass.edu) 	09/05/20 	_x86_64_	(32 CPU)

23:42:42        CPU     %user     %nice   %system   %iowait    %steal     %idle
23:42:45        all     35.32      0.00      0.32      0.00      0.00     64.36
23:42:45          0    100.00      0.00      0.00      0.00      0.00      0.00
23:42:45          1     43.26      0.00      1.42      0.00      0.00     55.32
23:42:45          2    100.00      0.00      0.00      0.00      0.00      0.00
23:42:45          3     99.67      0.00      0.33      0.00      0.00      0.00
23:42:45          4     99.33      0.00      0.67      0.00      0.00      0.00
23:42:45          5    100.00      0.00      0.00      0.00      0.00      0.00
23:42:45          6     61.11      0.00      0.00      0.00      0.00     38.89
23:42:45          7     99.67      0.00      0.33      0.00      0.00      0.00
23:42:45          8     84.93      0.00      0.00      0.00      0.00     15.07
23:42:45          9     41.96      0.00      1.05      0.00      0.00     56.99
23:42:45         10     42.11      0.00      1.05      0.00      0.00     56.84
23:42:45         11     39.79      0.00      0.35      0.00      0.00     59.86
23:42:45         12     40.70      0.00      1.05      0.00      0.00     58.25
23:42:45         13     99.34      0.00      0.66      0.00      0.00      0.00
23:42:45         14     39.65      0.00      0.35      0.00      0.00     60.00
23:42:45         15     41.26      0.00      0.70      0.00      0.00     58.04
23:42:45         16      0.00      0.00      0.67      0.00      0.00     99.33
23:42:45         17      0.00      0.00      0.00      0.00      0.00    100.00
23:42:45         18      0.00      0.00      0.00      0.00      0.00    100.00
23:42:45         19      0.00      0.00      0.00      0.00      0.00    100.00
23:42:45         20      0.00      0.00      0.00      0.00      0.00    100.00
23:42:45         21      0.00      0.00      0.00      0.00      0.00    100.00
23:42:45         22      0.00      0.00      0.00      0.00      0.00    100.00
23:42:45         23      0.00      0.00      0.00      0.00      0.00    100.00
23:42:45         24      0.00      0.00      0.00      0.00      0.00    100.00
23:42:45         25      0.00      0.00      0.00      0.00      0.00    100.00
23:42:45         26      0.34      0.00      0.34      0.00      0.00     99.33
23:42:45         27      0.00      0.00      0.67      0.00      0.00     99.33
23:42:45         28      0.00      0.00      0.00      0.00      0.00    100.00
23:42:45         29      0.00      0.00      0.00      0.00      0.00    100.00
23:42:45         30      1.00      0.00      1.33      0.00      0.00     97.67
23:42:45         31      0.00      0.00      0.00      0.00      0.00    100.00

23:42:45        CPU     %user     %nice   %system   %iowait    %steal     %idle
23:42:48        all     35.80      0.00      0.73      0.00      0.00     63.47
23:42:48          0    100.00      0.00      0.00      0.00      0.00      0.00
23:42:48          1     39.86      0.00      3.85      0.00      0.00     56.29
23:42:48          2     99.34      0.00      0.33      0.00      0.00      0.00
23:42:48          3     99.67      0.00      0.33      0.00      0.00      0.00
23:42:48          4    100.00      0.00      0.00      0.00      0.00      0.00
23:42:48          5    100.00      0.00      0.00      0.00      0.00      0.00
23:42:48          6     37.54      0.00      1.05      0.00      0.00     61.40
23:42:48          7    100.00      0.00      0.00      0.00      0.00      0.00
23:42:48          8     99.67      0.00      0.33      0.00      0.00      0.00
23:42:48          9     39.65      0.00      1.75      0.00      0.00     58.60
23:42:48         10     40.99      0.00      0.00      0.00      0.00     59.01
23:42:48         11     34.97      0.00      0.35      0.00      0.00     64.69
23:42:48         12     44.52      0.00      0.35      0.00      0.00     54.77
23:42:48         13    100.00      0.00      0.00      0.00      0.00      0.00
23:42:48         14     36.84      0.00      1.05      0.00      0.00     62.11
23:42:48         15     39.58      0.00      1.06      0.00      0.00     59.36
23:42:48         16      0.00      0.00      0.00      0.00      0.00    100.00
23:42:48         17      0.33      0.00      0.67      0.00      0.00     99.00
23:42:48         18      0.00      0.00      0.00      0.00      0.00    100.00
23:42:48         19      0.00      0.00      0.00      0.00      0.00    100.00
23:42:48         20      0.00      0.00      0.00      0.00      0.00    100.00
23:42:48         21      0.00      0.00      0.00      0.00      0.00    100.00
23:42:48         22      0.00      0.00      1.00      0.00      0.00     99.00
23:42:48         23      0.00      0.00      0.00      0.00      0.00    100.00
23:42:48         24      0.00      0.00      0.33      0.00      0.00     99.67
23:42:48         25      0.00      0.00      0.33      0.00      0.00     99.67
23:42:48         26      5.35      0.00      2.34      0.00      0.00     92.31
23:42:48         27      3.68      0.00      1.34      0.00      0.00     94.98
23:42:48         28      1.00      0.00      0.66      0.00      0.00     98.34
23:42:48         29      0.00      0.00      0.00      0.00      0.00    100.00
23:42:48         30      3.33      0.00      1.67      0.00      0.00     95.00
23:42:48         31     19.67      0.00      4.00      0.00      0.00     76.33

23:42:48        CPU     %user     %nice   %system   %iowait    %steal     %idle
23:42:51        all     34.95      0.00      0.28      0.00      0.00     64.76
23:42:51          0    100.00      0.00      0.00      0.00      0.00      0.00
23:42:51          1     41.20      0.00      1.06      0.00      0.00     57.39
23:42:51          2    100.00      0.00      0.00      0.00      0.00      0.00
23:42:51          3     99.67      0.00      0.33      0.00      0.00      0.00
23:42:51          4    100.00      0.00      0.00      0.00      0.00      0.00
23:42:51          5    100.00      0.00      0.00      0.00      0.00      0.00
23:42:51          6     41.81      0.00      0.35      0.00      0.00     57.84
23:42:51          7     99.33      0.00      0.67      0.00      0.00      0.00
23:42:51          8    100.00      0.00      0.00      0.00      0.00      0.00
23:42:51          9     37.68      0.00      0.70      0.00      0.00     61.62
23:42:51         10     44.37      0.00      0.70      0.00      0.00     54.58
23:42:51         11     38.54      0.00      0.35      0.00      0.00     61.11
23:42:51         12     36.99      0.00      1.37      0.00      0.00     61.64
23:42:51         13    100.00      0.00      0.00      0.00      0.00      0.00
23:42:51         14     38.73      0.00      0.70      0.00      0.00     60.56
23:42:51         15     40.42      0.00      0.00      0.00      0.00     59.58
23:42:51         16      0.00      0.00      0.67      0.00      0.00     99.33
23:42:51         17      0.00      0.00      0.00      0.00      0.00    100.00
23:42:51         18      0.00      0.00      0.00      0.00      0.00    100.00
23:42:51         19      0.00      0.00      0.00      0.00      0.00    100.00
23:42:51         20      0.00      0.00      0.00      0.00      0.00    100.00
